customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,churn
1735,56,Male,4,73.71655015864182,219.55446757250928,Month-to-month,Credit card,DSL,Yes,Yes,Yes,Yes,Yes,0
1736,20,Female,53,58.223496552163596,2973.5538495199135,Month-to-month,Credit card,Fiber optic,No,No,Yes,Yes,No,0
1737,29,Male,14,74.1130580907348,1287.8999923608583,Month-to-month,Electronic check,DSL,No,Yes,No,No,Yes,1
1738,28,Female,29,56.152800805998865,1580.0327894139116,Month-to-month,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,0
1739,59,Female,72,53.95055234974671,3954.3610130489615,Month-to-month,Mailed check,No,No,No,Yes,Yes,Yes,0
1740,70,Male,1,69.067609986057,69.067609986057,Month-to-month,Mailed check,Fiber optic,No,No,Yes,No,Yes,1
1741,43,Male,2,92.27182847739127,156.58238496431485,One year,Bank transfer,DSL,No,Yes,No,Yes,Yes,1
1742,42,Female,30,58.29066749200531,1736.000086361915,Two year,Credit card,Fiber optic,No,No,No,No,No,0
1743,46,Female,7,97.22634441104697,727.8659178701121,Month-to-month,Mailed check,No,No,No,No,Yes,No,1
1744,62,Male,4,85.4970447098714,85.4970447098714,One year,Electronic check,Fiber optic,No,No,Yes,Yes,No,0
1745,31,Female,1,46.85529438085989,63.46935568869296,Month-to-month,Credit card,Fiber optic,No,No,No,No,No,0
1746,48,Female,1,38.71102472402961,38.71102472402961,Month-to-month,Electronic check,DSL,Yes,Yes,Yes,No,Yes,1
1747,59,Female,35,68.30915052320945,2423.2548394318233,Month-to-month,Credit card,Fiber optic,No,No,No,No,Yes,0
1748,52,Male,3,59.90206286754052,76.07326891880528,One year,Bank transfer,Fiber optic,No,No,Yes,No,Yes,0
1749,47,Female,15,105.18398456236281,1492.2114988428839,One year,Credit card,No,No,No,Yes,No,Yes,1
1750,60,Female,22,84.02176321355677,1821.116029658922,One year,Electronic check,Fiber optic,Yes,No,Yes,No,No,0
1751,18,Female,13,33.65322047999854,332.2589192796615,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,1
1752,55,Male,1,40.8324498822918,40.8324498822918,Month-to-month,Mailed check,Fiber optic,No,No,No,No,Yes,1
1753,35,Male,36,77.71307406669469,2678.3330895466775,One year,Mailed check,DSL,No,No,No,No,Yes,0
1754,18,Female,1,59.617395072706714,59.617395072706714,Month-to-month,Mailed check,No,No,No,No,Yes,Yes,1
1755,52,Male,34,49.704857088753116,1791.760846260542,One year,Credit card,Fiber optic,No,No,No,No,Yes,1
1756,65,Female,53,87.57918200449848,4512.0917769560265,One year,Credit card,No,Yes,No,No,No,No,0
1757,42,Male,13,49.01434864789998,619.3184436619014,One year,Bank transfer,Fiber optic,No,No,No,No,Yes,0
1758,59,Male,18,56.73980476398665,1096.605593901138,Two year,Electronic check,DSL,No,No,No,Yes,No,0
1759,69,Female,15,50.203649768142725,691.5603362705366,Two year,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes,Yes,1
1760,64,Male,11,74.01573076831178,731.6564484768759,One year,Bank transfer,DSL,No,No,No,Yes,No,0
1761,69,Male,52,87.65989201311578,4580.938193548763,One year,Mailed check,DSL,No,No,Yes,No,No,0
1762,56,Male,53,60.34583853960863,3310.122824871972,Month-to-month,Credit card,DSL,No,No,No,Yes,No,0
1763,46,Female,9,72.54978540867509,536.0165421694289,Two year,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,0
1764,20,Male,22,74.21083798919298,1617.6236525605016,Month-to-month,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,0
1765,41,Male,62,38.08530770983686,2188.0396185131526,Month-to-month,Electronic check,DSL,Yes,No,No,Yes,No,1
1766,32,Female,72,64.56402142733918,4609.2894424002025,Month-to-month,Credit card,Fiber optic,Yes,No,Yes,No,Yes,0
1767,77,Male,17,107.51635736848925,1831.198543718125,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,1
1768,42,Male,14,41.882655723035825,500.89471594699495,One year,Mailed check,No,No,Yes,No,Yes,Yes,1
1769,46,Male,7,44.495178974974245,265.7670694422966,One year,Electronic check,Fiber optic,No,No,Yes,No,No,1
1770,53,Male,72,32.38651657093533,2191.0065162765986,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,0
1771,45,Male,3,88.75441048530638,273.9710925940685,Month-to-month,Electronic check,DSL,Yes,No,Yes,Yes,No,1
1772,70,Female,20,70.10968332743441,1507.7630914370031,Two year,Mailed check,Fiber optic,Yes,No,No,No,Yes,1
1773,35,Female,7,63.65022860982948,335.83721329176,One year,Electronic check,Fiber optic,No,Yes,No,No,Yes,1
1774,47,Male,7,36.279999481154306,191.69281971284187,Two year,Electronic check,No,Yes,No,No,No,Yes,0
1775,33,Male,12,71.20701212995321,904.7387702048567,Month-to-month,Credit card,DSL,Yes,Yes,Yes,No,Yes,0
1776,25,Male,72,26.08814507193307,1999.5555171114547,One year,Bank transfer,Fiber optic,No,No,Yes,No,Yes,0
1777,35,Female,1,66.45144412013161,66.45144412013161,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,Yes,Yes,1
1778,44,Female,20,91.20874803414993,1807.2964869414038,Month-to-month,Electronic check,DSL,No,No,Yes,Yes,Yes,1
1779,38,Male,2,47.883610389651736,124.08030301125598,Month-to-month,Mailed check,Fiber optic,No,No,No,Yes,No,1
1780,34,Male,4,34.12933373823733,126.31169589006451,Month-to-month,Mailed check,No,No,No,No,No,Yes,1
1781,23,Female,13,78.90744750683001,778.1176109010814,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,1
1782,43,Male,17,82.69291291051472,1455.8885204096273,Two year,Electronic check,No,Yes,No,No,Yes,Yes,0
1783,22,Female,7,105.1775466216078,888.176461460319,Month-to-month,Credit card,DSL,No,No,Yes,No,Yes,1
1784,56,Female,9,69.14679494492636,633.9873296212876,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,Yes,Yes,0
1785,46,Male,2,54.22886584526374,54.22886584526374,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,Yes,Yes,0
1786,23,Female,8,72.63233237291325,529.7459343468777,Month-to-month,Mailed check,Fiber optic,Yes,No,No,Yes,No,1
1787,40,Male,72,41.88581856730602,3192.770243611593,One year,Credit card,No,No,No,Yes,Yes,Yes,1
1788,33,Male,69,80.28850226087678,5630.902910086554,Month-to-month,Electronic check,DSL,No,No,No,No,No,0
1789,49,Male,9,59.99524061203648,603.9598273467612,One year,Bank transfer,No,No,No,Yes,No,Yes,1
1790,65,Male,20,30.748492548301048,650.6111093194586,Month-to-month,Credit card,Fiber optic,No,No,Yes,Yes,No,1
1791,18,Male,57,67.04209050328016,3755.285447467872,One year,Credit card,DSL,No,Yes,No,Yes,Yes,0
1792,46,Male,1,70.94572528814072,70.94572528814072,One year,Mailed check,No,No,No,Yes,No,Yes,0
1793,42,Female,39,77.86048189931063,3028.7665205052626,Two year,Electronic check,Fiber optic,No,Yes,No,No,No,0
1794,55,Female,71,56.080096766579295,4036.6443020335746,Two year,Electronic check,No,No,Yes,No,No,Yes,1
1795,48,Female,2,104.39832800579585,359.68854543828206,One year,Credit card,DSL,No,Yes,No,No,Yes,1
1796,33,Female,4,80.00803503969595,431.86595383809663,Month-to-month,Credit card,No,No,No,No,Yes,Yes,1
1797,40,Male,72,51.86797943014837,3592.556083391078,One year,Bank transfer,Fiber optic,No,No,Yes,No,No,1
1798,33,Female,18,61.86270618924858,1135.9282082965794,One year,Credit card,DSL,Yes,No,No,No,No,0
1799,61,Female,1,30.39805462149059,104.07438913828028,Two year,Bank transfer,Fiber optic,No,No,No,Yes,No,0
1800,45,Female,7,105.45816861300376,800.0932133054899,Month-to-month,Bank transfer,DSL,No,No,No,No,No,1
1801,73,Male,14,64.3170233102147,837.5149500042637,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,Yes,Yes,1
1802,44,Female,28,36.761382460107356,1320.7296304598422,One year,Bank transfer,DSL,No,Yes,No,Yes,Yes,1
1803,34,Male,31,78.91011705817414,2318.505172570286,Month-to-month,Bank transfer,DSL,No,No,Yes,No,No,1
1804,22,Female,72,94.66457890038446,6707.530836161075,Month-to-month,Electronic check,DSL,No,No,Yes,No,No,0
1805,18,Male,8,71.36237669888727,594.2585217172558,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,Yes,Yes,1
1806,21,Male,18,100.03727339452136,2012.3512265977697,One year,Mailed check,Fiber optic,No,No,Yes,Yes,No,1
1807,49,Female,18,92.70051521955361,1584.9897888815478,Two year,Electronic check,Fiber optic,No,No,Yes,No,Yes,0
1808,52,Male,12,39.372082136569716,445.8821490741374,Month-to-month,Credit card,DSL,No,No,Yes,Yes,No,1
1809,21,Male,4,50.81582940764957,310.99268493216755,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,No,No,0
1810,58,Female,72,85.06199193812913,6122.677204056524,Month-to-month,Credit card,Fiber optic,No,No,Yes,No,No,1
1811,37,Female,46,20.0,886.5396145469705,Month-to-month,Electronic check,DSL,Yes,No,No,No,Yes,1
1812,47,Female,16,71.99306269641752,1208.4522933313524,One year,Bank transfer,No,No,No,Yes,No,Yes,1
1813,69,Male,22,42.820063497731475,969.2931959730518,One year,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,0
1814,58,Male,6,76.24235836702904,560.4980287658534,Month-to-month,Credit card,Fiber optic,No,Yes,No,No,Yes,1
1815,40,Male,18,81.08828801826263,1588.7360732352636,One year,Electronic check,DSL,Yes,No,No,Yes,No,0
1816,31,Female,28,58.631608267989094,1672.3853375042306,One year,Bank transfer,DSL,Yes,No,No,No,No,0
1817,18,Male,17,20.0,369.1732725378309,Month-to-month,Credit card,No,No,No,No,Yes,Yes,0
1818,34,Male,72,55.42545166869638,4012.043618374753,Month-to-month,Mailed check,No,No,No,Yes,Yes,Yes,1
1819,41,Male,22,105.43446194650318,2368.4712184879986,Two year,Credit card,DSL,Yes,No,No,Yes,Yes,0
1820,30,Male,11,94.33440086491694,1043.1954733012326,Month-to-month,Credit card,DSL,No,Yes,No,No,Yes,1
1821,43,Male,35,37.77423084498066,1322.0372313420942,One year,Electronic check,Fiber optic,No,Yes,Yes,Yes,No,0
1822,46,Male,4,92.17590455792529,488.3663303144254,Month-to-month,Electronic check,Fiber optic,Yes,No,No,No,No,1
1823,41,Male,11,63.13338829159687,846.0788892430699,One year,Electronic check,No,No,Yes,No,No,No,1
1824,35,Female,10,51.98939167537195,369.13862229037744,One year,Electronic check,DSL,No,Yes,Yes,Yes,Yes,1
1825,47,Female,13,52.95731334414566,689.4471886479505,One year,Credit card,Fiber optic,No,No,No,No,Yes,0
1826,51,Female,36,55.23661271689485,1919.648614463691,Two year,Credit card,DSL,No,No,No,No,Yes,0
1827,28,Male,15,90.90648717625601,1332.500160995233,Two year,Electronic check,DSL,No,Yes,No,No,Yes,1
1828,66,Male,37,73.93314706089328,2775.7780622265836,One year,Mailed check,DSL,Yes,No,Yes,Yes,No,0
1829,43,Female,20,47.59860874628218,1018.9160120798905,Month-to-month,Bank transfer,No,No,Yes,No,No,Yes,0
1830,45,Male,10,29.125554631328146,280.04290195214696,Month-to-month,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,1
1831,55,Female,39,42.0617513877384,1449.0742706495173,One year,Mailed check,No,No,No,Yes,Yes,No,0
1832,48,Male,6,34.57112521080531,110.92219320721391,One year,Mailed check,DSL,Yes,Yes,Yes,Yes,No,0
1833,59,Male,6,80.09924466102889,570.2454349861899,Month-to-month,Bank transfer,DSL,No,No,No,No,Yes,1
1834,49,Female,16,20.59231629660458,55.43441854218014,Month-to-month,Bank transfer,DSL,No,No,No,No,No,1
1835,35,Female,7,57.48150218004551,521.1132304285186,One year,Bank transfer,DSL,No,No,No,Yes,Yes,1
1836,50,Female,1,79.07525266195539,131.19825172640952,Month-to-month,Electronic check,No,No,Yes,No,Yes,No,1
1837,27,Female,25,72.46356468489682,1943.206725275423,Month-to-month,Credit card,DSL,No,No,Yes,No,Yes,0
1838,46,Female,17,74.02402857139582,1238.5515670256327,One year,Bank transfer,DSL,No,Yes,Yes,Yes,Yes,0
1839,44,Male,14,68.70455122213039,755.723174707535,One year,Credit card,DSL,No,Yes,No,No,Yes,0
1840,41,Male,72,107.09182614789279,7753.647746798931,Month-to-month,Mailed check,DSL,Yes,No,No,Yes,Yes,0
1841,43,Male,20,84.62538080448415,1819.9729284935172,Month-to-month,Credit card,Fiber optic,Yes,No,No,No,Yes,1
1842,18,Female,47,53.64668183480818,2613.8662267873265,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,Yes,No,0
1843,36,Female,3,32.15326249425567,32.15326249425567,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,No,Yes,0
1844,46,Female,20,94.7347705305206,1903.3715181566768,One year,Mailed check,Fiber optic,Yes,No,Yes,No,No,1
1845,47,Female,48,79.1207649090615,3744.51308875696,One year,Credit card,DSL,Yes,No,Yes,No,Yes,0
1846,29,Female,20,59.71829064026803,1112.4391663864233,Month-to-month,Bank transfer,DSL,Yes,No,Yes,No,Yes,1
1847,63,Female,30,70.8878705123938,2222.174972489799,Month-to-month,Credit card,Fiber optic,No,No,No,Yes,No,1
1848,32,Male,11,39.245948800915265,311.9522056835517,Month-to-month,Credit card,Fiber optic,No,No,No,Yes,No,0
1849,59,Male,2,40.873061978007264,40.873061978007264,Two year,Bank transfer,DSL,No,Yes,No,No,Yes,1
1850,51,Male,14,20.0,169.59743665276147,Month-to-month,Electronic check,DSL,Yes,No,Yes,No,Yes,1
1851,35,Male,12,71.12538444237718,704.4798609786214,Two year,Electronic check,DSL,Yes,Yes,Yes,No,No,0
1852,71,Male,48,92.27030261452113,4443.615954681274,Two year,Credit card,DSL,No,Yes,No,Yes,Yes,0
1853,27,Female,6,61.51272053090917,485.2266280336526,One year,Mailed check,DSL,No,No,No,No,Yes,0
1854,58,Female,72,56.180065574943164,4026.477045771381,One year,Electronic check,DSL,No,No,No,No,Yes,1
1855,60,Female,72,66.03971076738473,4604.284395195284,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,Yes,Yes,1
1856,34,Female,6,62.55990052399161,459.3538571181524,One year,Bank transfer,DSL,No,No,No,No,Yes,1
1857,65,Female,10,62.79778003597622,796.5479757632593,Month-to-month,Electronic check,DSL,No,No,Yes,No,No,1
1858,41,Female,54,46.1116462872825,2425.4046670985954,Two year,Electronic check,No,No,Yes,Yes,No,Yes,0
1859,49,Male,72,89.9122911501567,6425.829536139511,Month-to-month,Mailed check,Fiber optic,No,Yes,No,Yes,Yes,0
1860,48,Female,14,96.96456165360037,1409.0699261587445,One year,Electronic check,No,Yes,Yes,No,Yes,No,0
1861,42,Female,9,45.8507595197769,574.8442104564972,Month-to-month,Credit card,DSL,No,No,Yes,Yes,No,1
1862,57,Female,17,61.45971363123627,992.831717158494,Two year,Mailed check,Fiber optic,No,No,No,No,Yes,0
1863,56,Female,27,75.9481949184718,1917.356284698918,Month-to-month,Credit card,DSL,No,No,No,No,No,1
1864,18,Male,7,73.84775735735826,580.0761621287485,One year,Credit card,Fiber optic,No,No,No,Yes,No,1
1865,64,Male,32,64.88871127092492,2156.345567983827,Month-to-month,Bank transfer,DSL,Yes,Yes,Yes,No,Yes,0
1866,20,Female,1,91.89720558505232,92.510350628575,Month-to-month,Mailed check,DSL,No,Yes,Yes,No,Yes,1
1867,60,Male,1,49.51261498929913,49.51261498929913,One year,Bank transfer,No,No,Yes,No,No,No,1
1868,61,Male,11,47.28232563930379,619.5434551315464,Two year,Mailed check,Fiber optic,No,Yes,No,Yes,Yes,1
1869,28,Female,10,98.95475093951615,1042.351109849958,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,Yes,1
1870,38,Female,9,60.78527675704591,470.22393912306393,Two year,Credit card,DSL,Yes,No,No,No,No,0
1871,28,Female,16,58.42296820864781,939.676964468932,One year,Mailed check,DSL,Yes,Yes,No,Yes,Yes,0
1872,41,Female,9,35.167399060829574,181.33583834500146,Two year,Credit card,Fiber optic,Yes,No,No,No,No,0
1873,40,Female,5,104.0121741028063,588.6499161578236,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,1
1874,56,Male,8,40.38675490029175,296.8706822640484,Month-to-month,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,0
1875,64,Female,72,41.699545272985084,2958.796176416452,Two year,Credit card,No,No,Yes,No,Yes,Yes,0
1876,65,Female,12,61.061077582364554,729.4454824731312,Month-to-month,Bank transfer,DSL,Yes,No,No,No,Yes,0
1877,36,Female,14,88.14185585916009,1238.0167519612662,One year,Bank transfer,Fiber optic,No,No,No,Yes,No,0
1878,41,Male,20,97.64843969095395,2042.4617999756351,Month-to-month,Bank transfer,DSL,No,Yes,No,Yes,No,1
1879,19,Female,72,59.951347990444,4375.60610844449,Month-to-month,Electronic check,DSL,No,No,No,No,Yes,0
1880,32,Female,6,70.30246269030916,406.17384826257467,One year,Bank transfer,Fiber optic,No,No,Yes,No,No,1
1881,59,Female,27,30.8340618923712,908.8864860659219,One year,Electronic check,Fiber optic,No,No,Yes,No,Yes,0
1882,69,Male,30,65.83872532607938,2015.235485151543,One year,Bank transfer,DSL,No,No,Yes,No,Yes,0
1883,26,Female,22,74.83157627521214,1603.6347144260635,Month-to-month,Bank transfer,DSL,No,No,Yes,Yes,Yes,0
1884,36,Female,2,73.6981721432416,134.92452846283462,Month-to-month,Credit card,Fiber optic,No,No,No,Yes,Yes,1
1885,44,Female,27,76.83635910385087,2059.7594069196616,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,No,No,0
1886,49,Male,1,82.80665782144953,133.3327921388697,Month-to-month,Electronic check,DSL,Yes,No,No,No,Yes,1
1887,32,Female,21,42.98647661389742,866.0137474196816,Two year,Bank transfer,DSL,No,No,No,No,Yes,0
1888,51,Female,32,90.41445596322171,2854.2216721809314,One year,Electronic check,DSL,Yes,Yes,No,Yes,Yes,0
1889,37,Female,5,57.83919177420805,486.0716898144361,Month-to-month,Electronic check,No,No,No,No,Yes,No,1
1890,44,Male,44,39.47603042082531,1830.9188866910242,Two year,Electronic check,No,No,No,Yes,Yes,No,0
1891,53,Female,1,45.69546011052529,45.69546011052529,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,No,No,1
1892,45,Female,44,70.47100227996533,3157.8181997126944,One year,Electronic check,No,No,No,Yes,Yes,Yes,0
1893,38,Female,14,107.8030355235887,1521.0775038957595,Month-to-month,Mailed check,Fiber optic,No,No,No,Yes,Yes,1
1894,43,Male,5,69.14440895146326,384.87716228332573,One year,Credit card,DSL,No,No,Yes,No,Yes,0
1895,43,Male,3,32.173173155802516,110.253651923918,Month-to-month,Bank transfer,DSL,No,Yes,No,No,Yes,1
1896,39,Female,72,77.49103952085115,5698.319110049806,Month-to-month,Electronic check,No,No,Yes,Yes,No,No,1
1897,41,Male,1,64.10232534178856,98.66435980693313,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,1
1898,68,Male,5,82.46160239233066,406.09914214022456,Month-to-month,Bank transfer,No,No,No,No,No,Yes,1
1899,53,Male,10,91.46419434073223,1018.861001105624,Month-to-month,Credit card,No,Yes,No,No,Yes,Yes,1
1900,40,Female,23,55.94704914708064,1310.110634491642,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,0
1901,55,Female,18,43.07498622281639,787.4976099436009,Month-to-month,Credit card,DSL,No,Yes,No,Yes,Yes,1
1902,39,Male,3,62.12098306737503,217.7652094507365,One year,Bank transfer,DSL,No,Yes,Yes,Yes,Yes,1
1903,62,Male,8,45.71259850234071,356.33988568208906,Month-to-month,Bank transfer,DSL,No,No,Yes,No,Yes,1
1904,50,Male,6,68.73875392853103,413.35522287073303,One year,Credit card,DSL,No,Yes,No,No,No,0
1905,43,Female,5,87.64050701181618,379.53307618289364,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,1
1906,51,Female,12,39.63599524092773,400.51522092874484,Two year,Credit card,DSL,No,Yes,No,No,No,1
1907,21,Male,29,59.287655830236176,1619.484980428605,Two year,Mailed check,DSL,Yes,No,Yes,No,No,1
1908,28,Male,5,116.44254839813718,443.0144133109783,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,No,No,1
1909,27,Male,10,83.16049097162342,743.6331735777785,One year,Bank transfer,DSL,Yes,No,No,No,Yes,1
1910,47,Male,11,95.62888410790534,1034.4910217402662,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,No,Yes,1
1911,70,Female,72,50.00564077842526,3610.7178942911823,Two year,Bank transfer,Fiber optic,Yes,No,No,Yes,No,0
1912,78,Male,72,88.84935481911529,6370.023890661537,One year,Electronic check,Fiber optic,Yes,No,Yes,Yes,Yes,0
1913,54,Female,38,66.15806006725508,2278.435933542957,Month-to-month,Electronic check,No,Yes,No,No,No,Yes,0
1914,52,Male,6,46.092228874723105,434.0120090245729,Month-to-month,Mailed check,DSL,No,No,Yes,Yes,Yes,0
1915,18,Male,1,56.19229524959695,164.84030753863513,Month-to-month,Bank transfer,DSL,Yes,No,Yes,No,No,1
1916,36,Male,9,63.61072069724632,617.0724713969297,Month-to-month,Credit card,No,No,No,No,No,No,1
1917,33,Male,7,75.10640848351807,716.4939266399533,One year,Mailed check,Fiber optic,No,No,No,No,Yes,1
1918,35,Male,16,31.380720882379528,404.35512236970135,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,1
1919,42,Female,36,76.96063530595316,2959.345383076914,Month-to-month,Electronic check,DSL,No,No,No,Yes,No,1
1920,37,Male,46,88.94228621463738,3994.8237581982644,Month-to-month,Credit card,No,No,No,No,No,Yes,0
1921,18,Male,44,34.368139186500336,1536.0719167351506,Month-to-month,Bank transfer,No,No,No,No,Yes,Yes,1
1922,56,Male,10,92.55006659994662,798.1169334860457,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,Yes,Yes,1
1923,28,Female,27,34.547751401691485,934.2586974001067,Two year,Credit card,DSL,No,No,No,No,No,0
